
1,10.01358032,10.01358032,10.01358032
2,14.06669617,29.08706665,21.57688141
3,10.96725464,72.00241089,38.38539124
4,25.98762512,26.94129944,26.22604370
5,8.82148743,308.03680420,164.55650330
6,18.11981201,555.03845215,309.74547068
7,16.92771912,319.00405884,154.52929905
8,29.08706665,1137.01820374,820.99437714
9,9.05990601,939.13078308,511.48732503
10,25.03395081,898.12278748,511.62242889
11,31.23283386,771.99935913,359.70861262
12,25.98762512,1145.83969116,596.46368027
13,26.94129944,1588.10615540,836.86755254
14,30.04074097,1240.01502991,702.55143302
15,26.94129944,2634.04846191,1014.18495178
16,353.81317139,1914.02435303,1269.56403255
17,10.01358032,2573.96697998,1619.82985104
18,22.17292786,2167.94013977,1250.14781952
19,25.03395081,3087.99743652,1612.72601077
20,27.17971802,5869.86541748,3958.69016647
21,20.98083496,2280.95054626,1206.09147208
22,26.94129944,1991.98722839,1137.77680831
23,29.08706665,3120.89920044,1929.99839783
24,191.92695618,3031.96907043,1581.16221428
25,30.99441528,4570.96099854,2461.34757996
26,34.09385681,2931.83326721,1645.17072531
27,38.86222839,3373.14605713,1855.25858844
28,115.87142944,4800.08125305,2780.99094118
29,330.92498779,5836.96365356,3046.27418518
30,31.94808960,4022.12142944,2130.54815928
31,611.06681824,4825.83045959,2572.39034099
32,1357.07855225,6619.93026733,3568.56733561
33,8.10623169,6521.94023132,4605.72676225
34,25.03395081,7832.05032349,4599.35384638
35,27.89497375,5273.10371399,2907.23528181
36,32.18650818,4739.99977112,2326.98520025
37,40.05432129,6216.04919434,3545.06518390
38,34.09385681,5631.92367554,2790.26282461
39,34.09385681,5254.98390198,3053.66516113
40,604.15267944,7824.89776611,3629.95266914
41,36.00120544,5264.99748230,3061.94003035
42,36.00120544,8398.05603027,5169.57896096
43,30.04074097,5405.90286255,3315.64282262
44,40.05432129,7966.99523926,4746.03609605
45,520.94459534,5350.11291504,3048.86500041
46,37.90855408,6117.82073975,3722.65732807
47,36.00120544,6899.11842346,3952.13289464
