8,960000,2,5.22
8,960000,3,6.09
8,960000,4,6.38
8,960000,5,6.57
8,960000,6,6.48
8,960000,7,6.70
8,960000,8,6.64
8,960000,9,6.55
8,960000,10,6.73
8,960000,11,6.68
8,960000,12,6.45
8,960000,13,6.98
8,960000,14,6.59
8,960000,15,6.76
8,960000,16,6.70
8,960000,17,6.59
8,960000,18,6.48
8,960000,19,6.59
8,960000,20,6.43
8,960000,21,6.31
8,960000,22,6.11
8,960000,23,5.90
8,960000,24,5.91
8,960000,25,5.93
8,960000,26,5.86
8,960000,27,5.93
8,960000,28,5.93
8,960000,29,6.19
8,960000,30,6.62
8,960000,31,6.77
8,960000,32,6.59
8,960000,33,6.42
8,960000,34,6.27
8,960000,35,6.18
8,960000,36,5.99
8,960000,37,5.91
8,960000,38,5.85
8,960000,39,5.77
8,960000,40,5.67
8,960000,41,5.78
8,960000,42,5.70
8,960000,43,5.86
8,960000,44,5.98
8,960000,45,6.08
8,960000,46,5.98
8,960000,47,6.03
8,960000,48,5.85
8,960000,49,5.77
8,960000,50,5.91
8,960000,51,5.58
8,960000,52,5.57
8,960000,53,5.44
8,960000,54,5.60
8,960000,55,5.25
8,960000,56,5.12
8,960000,57,5.14
8,960000,58,5.32
8,960000,59,5.30
8,960000,60,5.04
8,960000,61,4.99
8,960000,62,5.02
8,960000,63,5.16
8,960000,64,5.29
8,960000,65,5.20
8,960000,66,5.12
8,960000,67,5.18
8,960000,68,5.22
8,960000,69,5.29
8,960000,70,5.36
8,960000,71,5.19
8,960000,72,5.12
8,960000,73,5.15
8,960000,74,5.23
8,960000,75,5.25
8,960000,76,5.17
8,960000,77,5.14
8,960000,78,4.98
8,960000,79,4.86
8,960000,80,4.82
8,960000,81,4.90
8,960000,82,4.98
8,960000,83,5.07
8,960000,84,5.04
8,960000,85,4.91
8,960000,86,4.68
8,960000,87,4.54
8,960000,88,4.45
8,960000,89,4.41
8,960000,90,4.44
8,960000,91,4.47
8,960000,92,4.52
8,960000,93,4.57
8,960000,94,4.66
8,960000,95,4.49
8,960000,96,4.33
8,960000,97,4.21
8,960000,98,4.21
8,960000,99,4.05
8,960000,100,4.01
